video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description 
SETyZLN0UmI,,All-New Silverado - The Next Century of Chevy Trucks Starts Here | Chevrolet,Chevrolet,,2017-12-17T03:53:51Z,,,,,,,,,,"100 years, over 85 million trucks built, and it all leads up to this. To commemorate the ending of one era and the beginning of another, we brought our most loyal ..."
IVVk_9CnlIs,,Quick Tips: What Are The Advantages of 4x4 Drive? | Chevrolet,Chevrolet,,2018-05-18T20:03:56Z,,,,,,,,,,"When driving over mud, sand or gravel in an equipped 4x4 vehicle, power can automatically transfer to both front and rear axles to improve the handling during ..."
fmhFvlJ85u4,,Quick Tips: How to Refill Diesel Exhaust Fluid | Chevrolet,Chevrolet,,2017-11-15T15:47:58Z,,,,,,,,,,Your diesel engine requires diesel exhaust fluid (DEF). Find out how to refill it on your Cruze or Equinox Diesel. Learn more about the Chevrolet diesel lineup: ...
G40pdhFFVNk,,Quick Tips: How Does Hill Start Assist Help Me? | Chevrolet,Chevrolet,,2018-05-18T20:25:37Z,,,,,,,,,,"When you stop on a hill, your vehicle will sense that you'll need a moment to move your foot from the brake pedal, to the accelerator and Hill Start Assist is there ..."
N-hMUyvVFI0,,Quick Tips: What Is Adaptive Cruise Control? | Chevrolet,Chevrolet,,2018-05-18T20:10:07Z,,,,,,,,,,"To keep with the flow of traffic, Adaptive Cruise Control helps you maintain a desired distance to vehicles ahead by using a pre-selected following gap time ..."
2lj0xr5nLA8,,Quick Tips: What Are Best Practices for Towing? | Chevrolet,Chevrolet,,2018-04-25T21:18:01Z,,,,,,,,,,"Towing is great for work and play, and no one does it like Chevrolet. But there's more to towing than just attaching something and driving. Check your Owner's ..."
BzcU1MVCPK8,,PM Netanyahu and PM Modi at iCreate Exhibition,IsraeliPM,,2018-01-17T17:23:51Z,,,,,,,,,,"ראש הממשלה בנימין נתניהו ורעייתו שרה, יחד עם ראש ממשלת הודו נרנדרה מודי, ביקרו במרכז החדשנות iCreate - תכנית שיתופי פעולה של סטרטאפים ישראלים ושותפים הודים וצפו ..."
LCrBATkMluo,,קבלת פנים לרה&quot;מ נתניהו ורעייתו בארמון הנשיאות בדלהי,IsraeliPM,,2018-01-15T08:44:11Z,,,,,,,,,,"ראש הממשלה בנימין נתניהו ורעייתו התקבלו ע""י ראש ממשלת הודו נרנדרה מודי בטקס קבלת פנים רשמי ובמשמר כבוד עם למעלה ממאה חיילים. הטקס התקיים בארמון הנשיאות בדלהי."
SyiZYgLDO9o,,PM Netanyahu at the Presidential Palace in Kenya,IsraeliPM,,2017-11-28T15:56:50Z,,,,,,,,,,נשיא קניה אוהורו קניאטה מקבל את פניו של ראש הממשלה בנימין נתניהו בארמון הנשיאות. Prime Minister Benjamin Netanyahu meets with Kenyan President Uhuru Kenyatta ...
kGqZ-S1xruU,,PM Netanyahu Meets Indian Minister of External Affairs Sushma Swaraj,IsraeliPM,,2018-01-14T13:53:26Z,,,,,,,,,,ראש הממשלה בנימין נתניהו נפגש עם שרת החוץ של הודו סושמה סוואראג' Prime Minister Benjamin Netanyahu meets with Indian Minister of External Affairs Sushma ...
YWrIPKGOagg,,PM Netanyahu Arrives in Kenya,IsraeliPM,,2017-11-28T12:09:04Z,,,,,,,,,,"ראש הממשלה בנימין נתניהו מתקבל במשמר כבוד בניירובי, קניה. Prime Minister Benjamin Netanyahu arrived in Nairobi and was welcomed by an honor guard. וידאו: עומר ..."
o0G1xrfZJ2k,,PM Netanyahu and US VP Pence Visit Yad Vashem Museum,IsraeliPM,,2018-01-23T14:43:27Z,,,,,,,,,,"ביקור סגן נשיא ארה""ב מייק פנס ורעייתו הגב' קארן פנס במוזיאון יד ושם בירושלים, בלווית ראש הממשלה בנימין נתניהו ורעייתו הגב' שרה נתניהו. Prime Minister Benjamin Netanyahu ..."
APKJ4WsNjBw,,PM Netanyahu Meets Founder &amp; Executive Chairman of Alibaba Group Jack Ma,IsraeliPM,,2018-05-02T12:16:29Z,,,,,,,,,,"ראש הממשלה בנימין נתניהו פוגש את יו""ר ומייסד עליבאבא ג'ק מא. Prime Minister Benjamin Netanyahu meets Founder & Executive Chairman of Alibaba Group Jack Ma."
NSy7RMNitLI,,PM Netanyahu&#39;s remarks at an event with Bollywood film industry leaders,IsraeliPM,,2018-01-18T18:05:52Z,,,,,,,,,,"ראש הממשלה בנימין נתניהו ורעייתו שרה במפגש עם ראשי תעשיית הסרטים ההודית במומבאי - ""שלום בוליווד"". Prime Minister Benjamin Netanyahu's remarks at an event with ..."
vCkmDQssX-c,,PM Netanyahu&#39;s Remarks at Dedication Ceremony of US Embassy in Jerusalem,IsraeliPM,,2018-05-14T15:16:29Z,,,,,,,,,,דברי ראש הממשלה בנימין נתניהו בטקס חנוכת השגרירות האמריקנית החדשה בירושלים. Prime Minister Benjamin Netanyahu's remarks at the dedication ceremony of the ...
OfRIw4sTEBA,,PM Benjamin Netanyahu and his wife Sara arrive in Agra,IsraeliPM,,2018-01-16T14:28:53Z,,,,,,,,,,"ראש הממשלה בנימין נתניהו ורעייתו שרה מגיעים לאגרה. Prime Minister Benjamin Netanyahu and his wife Sara arrive in Agra. וידאו: עומר מירון, לע""מ סאונד: בן פרץ, לע""מ."
D0aAYfRBVik,,Katy Perry - Making Of “Hey Hey Hey” Music Video,KatyPerryVEVO,,2018-01-04T18:00:00Z,,,,,,,,,,Behind The Scenes Directed by Possum Hill & Produced by Danny Lockwood Follow Katy Perry: Website:http://katy.to/WebsiteYD ...
WS7f5xpGYn8,,Katy Perry - Hey Hey Hey (Official),KatyPerryVEVO,,2017-12-20T20:00:02Z,,,,,,,,,,"Directed by Isaac Rentz Produced by Nina Dluhy-Miller & Danny Lockwood Lyrics: A big beautiful brain with a pretty face, yeah A babydoll with a briefcase, yeah ..."
HEPsjQMwBV0,,Faking My Death In Front of My Dog - Funny Dog Reacts,TheMeanKitty,,2018-02-25T20:09:00Z,,,,,,,,,,"What would my dog do if I suddenly died? To find out, I'm faking my death in front of Penny to see how she reacts. Needless to day, her reaction was priceless!"
V-F7tpdPZ-E,,Faking My Death In Front of My Cat - Mean Kitty Reacts,TheMeanKitty,,2018-02-08T17:51:42Z,,,,,,,,,,"What would my cat do if I suddenly died? To find out, I'm faking my death in front of Sparta to see how he reacts. Needless to day, his reaction was priceless!"
P6UtXRKKBDU,,Until We Meet Again At The Rainbow Bridge - RIP Loki,TheMeanKitty,,2018-03-31T23:10:13Z,,,,,,,,,,Until we meet again at the rainbow bridge. Rest in peace Loki. I love you my boy! SUBSCRIBE: http://bit.ly/SubTmk WATCH MORE Most Popular: ...
3w4i7sPGLsw,,Cats Are Funny! - Best of The Mean Kitty Compilation | GET READY to LAUGH BIG!,TheMeanKitty,,2018-02-19T20:47:19Z,,,,,,,,,,"Dear Subscribers, This funny cats compilation is dedicated to YOU, the 500000 people who've subscribed to us to bring us this far! So enjoy our funny cat ..."
ORP4KRPdhw4,,Cat Tested To See Whether He&#39;d Defend Home During Home Invasion - Mean Kitty Reacts,TheMeanKitty,,2018-05-23T17:11:30Z,,,,,,,,,,"If a masked intruder broke into your home, would your cat attack or run away? Cory put his cat Sparta to the test to find out whether he would confront the burglar ..."
cq9ModAYKP0,,CAT REACTS TO PREGNANT BELLY - Does Kitty Know Baby Gender?,TheMeanKitty,,2018-05-18T22:56:26Z,,,,,,,,,,"CATS WITH ATTITUDES! Sparta - from viral hit ""The Mean Kitty Song"" which now has over 80 million views to date. He's a Bengal mix, born sometime in ..."
kppPyEvZqO8,,Cat Catching Robot Mice | Great Entertainment Toy for Cats!,TheMeanKitty,,2018-02-06T16:30:02Z,,,,,,,,,,Games for Cats - Remote Control Mice Catching Game HOW WOULD YOUR CAT REACT? We've had a few mice come into our house lately but the only one ...
W0QrPMRyN4w,,How To Get The Kitty Toes,TheMeanKitty,,2018-05-26T13:50:24Z,,,,,,,,,,Step One: Create Suspense Step Two: GET THOSE KITTY TOES! SUBSCRIBE: http://bit.ly/SubTmk WATCH MORE Most Popular: ...
yvmXFC5RCdA,,Funny Cat Reacts To Slime - WILL IT LIKE SLIME ??,TheMeanKitty,,2018-03-09T23:00:59Z,,,,,,,,,,"CATS WITH ATTITUDES! Sparta - from viral hit ""The Mean Kitty Song"" which now has over 80 million views to date. He's a Bengal mix, born sometime in ..."
7HIt7pA4WqY,,"World&#39;s Smallest Cat - Cute, Tiny and Mean",TheMeanKitty,,2018-03-03T17:00:01Z,,,,,,,,,,"CATS WITH ATTITUDES! Sparta - from viral hit ""The Mean Kitty Song"" which now has over 80 million views to date. He's a Bengal mix, born sometime in ..."
AWgfOND2y68,,The ocean currents brought us in a lovely gift today...,cheeseandjamsandwich,,2018-03-04T03:06:16Z,,,,,,,,,,"UPDATE: As expected, the next day, what the currents bringeth, the currents taketh away! The divers who went to Manta Point report they saw no plastic/trash at ..."
Z8qKEQhBdAg,,THREE OUTFITS AND LOTS OF FOOD AT DISNEYWORLD | VLOG 54,Inthefrow,,2017-11-23T19:32:56Z,,,,,,,,,,"THREE OUTFITS AND LOTS OF FOOD AT DISNEYWORLD | VLOG 54 Join Alex and I at the happiest place on earth, Disney World! Get ready for lots of ..."
jd1LPtWVfN0,,"GETTING EMOTIONAL: THIS IS A HUGE DEAL, IM SO PROUD | VLOGMAS 61",Inthefrow,,2017-12-11T19:01:33Z,,,,,,,,,,"GETTING EMOTIONAL: THIS IS A HUGE DEAL, IM SO PROUD | VLOGMAS 61 I got a touch emotional in this one - thinking about how insane things have been ..."
nU0HDSalUQk,,COME CHRISTMAS SHOPPING WITH US AND FOR DOUBLE DATE NIGHT | VLOGMAS 63,Inthefrow,,2017-12-13T19:00:05Z,,,,,,,,,,COME CHRISTMAS SHOPPING WITH US AND FOR DOUBLE DATE NIGHT IN LONDON | VLOGMAS 63 Alex and I finally tackle our yearly Christmas shopping ...
mA3VK8GACSs,,DATE NIGHT AT THE MOVIES AND MY BESTIE COMES OVER TO STAY | VLOGMAS 66,Inthefrow,,2017-12-17T19:00:04Z,,,,,,,,,,WE WENT ON A CINEMA DATE TO WATCH STAR WARS LAST JEDI AND MY BESTIE STAYS OVER | VLOGMAS 66 It's time for Star Wars with my favourite ...
aOy4Z1-i-Ks,,I HAVEN&#39;T TOLD YOU THIS YET - SOMETHING&#39;S COMING | VLOG 80,Inthefrow,,2018-02-08T19:00:29Z,,,,,,,,,,"I HAVEN'T TOLD YOU THIS YET - SOMETHING'S COMING | VLOG 80 There is a paid for advertorial in here for the gorgeous new Armani Si Passione parfum, ..."
Kx90AspFmEA,,WHAT I GOT FOR CHRISTMAS 2017 | VLOGMAS 68,Inthefrow,,2017-12-27T19:03:32Z,,,,,,,,,,"WHAT I GOT FOR CHRISTMAS 2017 | VLOGMAS 68 A little vlog of the last few days over Christmas - getting home to Mum's place, a little ride out in the car for ..."
uh3z5CgfzNk,,COME SHOPPING WITH ME AND TRY ON IN STORE -  So many new clothes! | Vlog 93,Inthefrow,,2018-04-26T18:00:34Z,,,,,,,,,,COME SHOPPING WITH ME AND TRY ON IN STORE So many new things! | Vlog 93 I got to spend an entire day shopping my best mate Steph in Nottingham ...
_d8FJsXXUQ8,,THIS COULD HAVE BEEN A DISASTER | VLOG 77,Inthefrow,,2018-01-30T18:59:53Z,,,,,,,,,,THIS COULD HAVE BEEN A DISASTER | VLOG 77 I was so panicked thinking that we'd lost all our vlog footage (the day before we flew too!) because there was ...
IY-M93e2lok,,LAST MINUTE SHOPPING FOR OUR TRIP TO VEGAS | VLOG 52,Inthefrow,,2017-11-16T19:00:14Z,,,,,,,,,,"LAST MINUTE SHOPPING FOR OUR TRIP TO VEGAS | VLOG 52 Its the few days before our big trip to Vegas, Florida and Chicago and I have a few things to ..."
s2f8ElxdXFU,,HOUSE HUNTING AND DESIGNER OUTLET SHOPPING | V 102,Inthefrow,,2018-06-14T18:00:20Z,,,,,,,,,,HOUSE HUNTING AND DESIGNER OUTLET SHOPPING | VLOG 102 Such an exciting video to share with you guys this week! Spending some time with my ...
f1XN5KgtzKg,,Vansire - Halcyon Age (Official Music Video),LaMadelynn,,2018-03-21T15:12:50Z,,,,,,,,,,Directed and Edited by Madelynn De La Rosa.
1z6ISfu0yH4,,CASTLEBEAT - Wasting Time (Official Music Video),LaMadelynn,,2017-12-08T18:02:29Z,,,,,,,,,,CASTLEBEAT (@joshzboy) Spotify: http://bit.ly/castlebeat-spotify Free Download: http://bit.ly/wastingtime-download Facebook: http://bit.ly/castlebeat-fb ...
6s6gJyH0Nkw,,10 Days in Europe • Barcelona + Copenhagen,LaMadelynn,,2017-12-26T04:07:30Z,,,,,,,,,,"Hellooo, friends! So I took my first solo trip to Europe a few months ago and I had the best time!!! I also managed to misplace my SD cards for a couple months so ..."
b89qR6nf9mI,,˗ˏˋ Girl Friday • Camilla Engstrom ˎˊ˗,LaMadelynn,,2018-03-30T23:49:02Z,,,,,,,,,,"EPISODE 006 ▭ We talk about how Camilla got her start as a full-time illustrator and painter, what her artwork (and Husa) represent in regards to feminism, and ..."
I7vaXaImNG0,,◟ grwm:  b l u e  e y e s h a d o w  ⌓,LaMadelynn,,2018-05-23T03:12:02Z,,,,,,,,,,"Hellooo! I apologize for the lack of videos here... I haven't been feeling inspired lately, and with moving apartments and traveling things have been hectic. So I've ..."
sS426Ba4AwA,,GRWM 🍒,LaMadelynn,,2018-01-16T17:21:26Z,,,,,,,,,,"Helloooo! Hopefully this is relaxing to watch, hehe. A quick little makeup video feat. my january glam bag :-) Currently working on lots of projects, so I'm sorry for ..."
4uYPS5to-GU,,L.A. Vlog • Amsterdam + New Apartment!,LaMadelynn,,2018-04-12T06:19:34Z,,,,,,,,,,FTC: this video is not sponsored.
4AXePVStonU,,GRWM 🍑,LaMadelynn,,2018-04-24T16:49:21Z,,,,,,,,,,hellloooo! a quick get ready with me featuring cruelty-free and/or vegan products from this month's glam bag — enjoy! inspired by alyssa's makeup videos hehe ...
c6A05VmIM1M,,Simple Fall Makeup • Mustard Eyeshadow,LaMadelynn,,2017-11-17T03:36:28Z,,,,,,,,,,"Helloooo, friends! I'm really happy with the products I got this month and try my hand at using mustard eyeshadow - still workin' on it, hehe :-) Little update: ..."
nDcT-9EBNB0,,"GRWM • Natural, Glowy Makeup",LaMadelynn,,2018-02-23T21:42:07Z,,,,,,,,,,"Helllooo0o0! Trying some new things from this month's glam bag and using some old favorites :-) Super simple as always!!! All products are cruelty-free, and all ..."
pkwSoJrVWAY,,📄 Paper Programs Tutorial,JanPaul123,,2018-01-15T18:03:41Z,,,,,,,,,,See paperprograms.org for more information. Note: I've disabled the cloud version; you have to run it locally now. See the repo for more details: ...
HTVkVP4v-QM,,🎵 Poi on the beach,JanPaul123,,2018-02-10T21:38:42Z,,,,,,,,,,"Bonaire, 2018."
xIHzIofQ_IM,,Tove Styrke - Sway (Audio),tovestyrkeVEVO,,2018-04-30T15:23:40Z,,,,,,,,,,"Listen to the album ""Sway"" https://ToveStyrke.lnk.to/Sway More from Tove Styrke: “Say My Name” official music video: ..."
EZ_IOePWU0g,,Tove Styrke - liability (demo),tovestyrkeVEVO,,2018-01-09T08:00:01Z,,,,,,,,,,Song originally performed and released by: Lorde #ToveStyrke #Liability #Vevo #Pop #demo.
bGSNZ7QAoK4,,Tove Styrke - Sway,tovestyrkeVEVO,,2018-05-21T07:00:01Z,,,,,,,,,,DIRECTED BY JOANNA NORDAHL CAST SAM: ARRAN HORTON ALEX: BAILEY MARKLEW TINDER COUPLE: KIKKI STRUPAT & SHAUN RHODES TOVE ...
8k6BaHPFa7A,,Tove Styrke - On the Low,tovestyrkeVEVO,,2018-04-06T07:00:00Z,,,,,,,,,,"Listen to ""On the Low"" https://ToveStyrke.lnk.to/OnTheLow More from Tove Styrke: “Say My Name” official music video: ..."
eQTcXGk9BRk,,Tove Styrke - liability (demo) (Audio),tovestyrkeVEVO,,2017-12-14T08:00:03Z,,,,,,,,,,"Listen to ""liability (demo)"" https://ToveStyrke.lnk.to/liability More from Tove Styrke Mistakes: https://www.youtube.com/watch?v=dFVy5M3pceE Say My Name: ..."
vZWTlsAEmN4,,Tove Styrke - I Lied (Audio),tovestyrkeVEVO,,2018-05-04T07:00:03Z,,,,,,,,,,"Listen to the album ""Sway"" https://ToveStyrke.lnk.to/Sway More from Tove Styrke: “Say My Name” official music video: ..."
xYDdGP-iUIw,,Tove Styrke - Mistakes (P3 Guld Performance),tovestyrkeVEVO,,2018-03-07T08:00:03Z,,,,,,,,,,Recorded by Swedish Radio at the P3 Guld Awards 2018. More from Tove Styrke: “Mistakes” official music video: ...
TXEYHlxeOk8,,Tove Styrke - On a Level (Audio),tovestyrkeVEVO,,2018-05-04T07:00:00Z,,,,,,,,,,"Listen to the album ""Sway"" https://ToveStyrke.lnk.to/Sway More from Tove Styrke: “Say My Name” official music video: ..."
CkjS__zDTwY,,Tove Styrke - Sway (Behind The Scenes),tovestyrkeVEVO,,2018-05-30T07:46:34Z,,,,,,,,,,Music video by Tove Styrke performing Sway (Behind The Scenes). (C) 2018 Sony Music Entertainment Sweden AB http://vevo.ly/aYhT3A.
wrQ42cE_yFw,,Tove Styrke - Changed My Mind (Lyric),tovestyrkeVEVO,,2018-02-02T08:00:03Z,,,,,,,,,,Lyric video by Regnet Co.
SphTGtDlhHw,,DJ Khaled - I Believe (from Disney’s A WRINKLE IN TIME) ft. Demi Lovato,DJKhaledVEVO,,2018-03-08T04:00:01Z,,,,,,,,,,"(C) 2018 Disney / Epic Records, a division of Sony Music Entertainment / Island Records, a division of UMG Recordings, Inc."
OHap45tpS38,,"DJ Khaled - Top Off Trailer ft. JAY Z, Future, Beyoncé",DJKhaledVEVO,,2018-03-02T23:49:55Z,,,,,,,,,,"(C) 2018 Epic Records, a division of Sony Music Entertainment."
ya6CQrFacIY,,Beck - Fix Me (Official Music Video),BeckVEVO,,2018-01-16T18:00:04Z,,,,,,,,,,"(C) 2017 Fonograf Records Under Exclusive License To Capitol Records, LLC #Beck #FixMe #Vevo."
TUctH-lFVuA,,Beck - Up All Night (Live on The Tonight Show),BeckVEVO,,2018-01-02T22:15:18Z,,,,,,,,,,Beck's new album 'Colors' available now: http://beck.to/colors Get 'Colors' Deluxe Edition Vinyl and Shop Merch: http://beck.to/shop Watch official “Up All Night” ...
Zjsf-13YMAA,,Beck - Up All Night (Oliver Remix),BeckVEVO,,2018-03-15T04:00:00Z,,,,,,,,,,"Music video by Beck performing Up All Night. © 2018 Fonograf Records, under exclusive license to UMG Recordings, Inc. http://vevo.ly/BhimpC."
Mr--N4d6lIM,,HOW TO SOUND FRENCH WHEN YOU SPEAK FRENCH | DamonAndJo,DamonAndJo,,2018-03-23T21:20:23Z,,,,,,,,,,**we post videos here 3x a week! tuesdays - english video fridays - french video sunday - brazilian portuguese video **resources book cheap flights on our site ...
vI6TapDCWI8,,€20 in ROME vs €20 in PARIS | DamonAndJo,DamonAndJo,,2018-05-24T18:09:53Z,,,,,,,,,,EVERYWHERE WENT IN THIS VIDEO PARIS - The American Corner - CityPharma - HaiLua - Chez Gaston ROME - I vitelloni - Mercato di via Sannio ...
l50gxC9-JW0,,AS MAIORES DIFICULDADES PRA MIM EM PORTUGUÊS | DamonAndJo,DamonAndJo,,2017-12-31T17:27:37Z,,,,,,,,,,"Based in Los Angeles and Paris #DamonAndJo About Damon and Jo: It's Damon. It's Jo. And It's Damon and Jo. Ok so look, we got tired of all the boring, ..."
ODFGJ-pQxqQ,,FLIRTING WITH A GREEK GOD | DamonAndJo,DamonAndJo,,2018-04-25T19:00:19Z,,,,,,,,,,**we post videos here 3x a week! tuesdays - english video fridays - french video sunday - brazilian portuguese video **resources book cheap flights on our site ...
l_RUcYH0UqA,,EVERYTHING WE KNOW ABOUT TRAVELING CHEAPLY (in 5 minutes) ✈️ | DamonAndJo,DamonAndJo,,2017-12-24T19:01:06Z,,,,,,,,,,"So y'all wanna know how to travel the world. And we wanna help you. The good news: it's really not hard. Wait, we take that back. It's only hard (and expensive) ..."
YpnV0M6XTc8,,€20 IN PARIS vs $20 IN NY | DamonAndJo,DamonAndJo,,2018-01-16T18:09:06Z,,,,,,,,,,**WHERE I WENT IN PARIS Sandwich17 Les Pères Populaires L'Esprit Tchaï Nodana **resources book cheap flights on site → http://goo.gl/iot1NR read first ...
