video_id,thumbnail_link,region,mean_r,mean_g,mean_b,std_r,std_g,std_b,entropy,thumb_ocr_text,clean_thumb_ocr_text,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes,avg_texts_coords,avg_texts_coordX,avg_texts_coordY,ocr_sentiment_compound
_wM_jY_rass,https://i.ytimg.com/vi/_wM_jY_rass/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
mCx26FLXWuI,https://i.ytimg.com/vi/mCx26FLXWuI/default.jpg,GB,51.68631944444444,31.91244212962963,29.36736689814815,73.26553633983364,57.033421166205,55.217545886569376,5.669162005398083," 
",,raw,raw,"[""[[9, 251], [149, 304]]""]","[79.0, 277.5]",79.0,277.5,0.0
R59TevgzN3k,https://i.ytimg.com/vi/R59TevgzN3k/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
iDXlWTRyxgE,https://i.ytimg.com/vi/iDXlWTRyxgE/default.jpg,GB,42.60156828703704,36.73670717592593,43.80701388888889,48.52179560937444,42.00542223918102,55.929190842607944,6.184223980228969," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
z4bLKt9k5dk,https://i.ytimg.com/vi/z4bLKt9k5dk/default.jpg,GB,121.90176504629629,84.81080439814815,99.93829861111111,93.30737162052611,78.54899360267093,76.78577742156301,6.663896839818933," 
",,things not to say to someone bb vitiligo with,thing say someone vitiligo,"[""[[150, 64], [321, 114]]"", ""[[217, 177], [278, 212]]"", ""[[175, 213], [321, 247]]"", ""[[220, 245], [403, 287]]""]","[260.625, 194.875]",260.625,194.875,0.0
GdR-iTH_f-I,https://i.ytimg.com/vi/GdR-iTH_f-I/default.jpg,GB,78.20171296296296,62.610590277777774,38.92671296296297,80.51759983778771,61.02428746819526,43.84002681076231,6.272417211330598," 

we |” 7S
A le

ba oll
ee
",,mibreakeast miko grimes interview evolt,grime interview,"[""[[130, 116], [265, 146]]"", ""[[52, 148], [236, 178]]""]","[170.75, 147.0]",170.75,147.0,-0.3612
axVvZrDz60k,https://i.ytimg.com/vi/axVvZrDz60k/default.jpg,GB,112.74728009259259,10.914189814814815,8.43617476851852,80.19800105608452,37.15361564008682,21.27927559522396,4.93512550796446,,,banana official,banana official,"[""[[4, 280], [93, 304]]"", ""[[105, 294], [171, 309]]""]","[93.25, 296.75]",93.25,296.75,0.0
Wjq7x2d_s1w,https://i.ytimg.com/vi/Wjq7x2d_s1w/default.jpg,GB,58.84474537037037,82.45534722222222,82.00328125,41.86898732597483,65.77590785952229,67.07352641998595,5.919190898795268," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
aaOB-ErYq6Y,https://i.ytimg.com/vi/aaOB-ErYq6Y/default.jpg,GB,64.12539351851852,68.91695601851852,64.86291666666666,66.90792072073626,72.72439683738158,66.7554339916603,6.655894180737926," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
FmYMq9EHhdE,https://i.ytimg.com/vi/FmYMq9EHhdE/default.jpg,GB,151.02513310185185,134.2411111111111,127.40592013888889,98.4098164143466,99.87161707834365,99.25934332318148,6.652110763180904," 
",,indie first steps,first step,"[""[[238, 161], [308, 195]]"", ""[[312, 166], [395, 200]]""]","[313.25, 180.5]",313.25,180.5,0.0
NHglTopVlKQ,https://i.ytimg.com/vi/NHglTopVlKQ/default.jpg,GB,73.05139467592592,70.4975925925926,73.4918287037037,61.68289485060553,56.00319182154886,57.504986723283054,6.580343880412128," 
",,official cje8m music,official music,"[""[[10, 56], [145, 84]]"", ""[[194, 69], [232, 81]]""]","[145.25, 72.5]",145.25,72.5,0.0
TQ2uDO5CbYg,https://i.ytimg.com/vi/TQ2uDO5CbYg/default.jpg,GB,21.494467592592592,25.31050925925926,37.90997106481481,36.4581013255203,39.88177242173517,55.3160349058659,4.73519460282421," 
",,smtown official,official,"[""[[108, 268], [192, 285]]""]","[150.0, 276.5]",150.0,276.5,0.0
4j-ED6tL85o,https://i.ytimg.com/vi/4j-ED6tL85o/default.jpg,GB,56.078836805555554,54.253501157407406,44.272019675925925,63.1759857813275,60.431350436936896,49.7788851979339,5.415585038502175," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
r1afdZk0qcI,https://i.ytimg.com/vi/r1afdZk0qcI/default.jpg,GB,45.36458912037037,27.905642361111113,36.38241898148148,73.2577516724671,43.70784665667714,40.25624512949868,5.207548444731483," 
",,starship ente at drever official,starship official,"[""[[18, 150], [116, 178]]"", ""[[21, 186], [113, 206]]""]","[67.0, 180.0]",67.0,180.0,0.0
n1rblnOWhmM,https://i.ytimg.com/vi/n1rblnOWhmM/default.jpg,GB,103.70461226851852,69.3883912037037,73.23369791666667,82.39024424516516,70.36370697142321,72.72402749984681,6.801969195607389," 
",,20 questionsi,,[],"[-1, -1]",-1.0,-1.0,0.0
3iXwXYflCSI,https://i.ytimg.com/vi/3iXwXYflCSI/default.jpg,GB,91.82581018518519,76.75063657407408,70.59306134259259,83.23686739113892,76.94503663519528,74.33018613635348,6.830211173194177," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
6jV798JxoTY,https://i.ytimg.com/vi/6jV798JxoTY/default.jpg,GB,79.32162615740741,74.03440972222222,79.5321412037037,88.91522361581421,79.74798671702989,81.63619079489915,6.58161461569465," 
",,just being honest,honest,"[""[[233, 171], [467, 218]]""]","[350.0, 194.5]",350.0,194.5,0.5106
qYmPNNvfawM,https://i.ytimg.com/vi/qYmPNNvfawM/default.jpg,GB,83.73359953703704,78.621875,71.36662615740741,73.5883111645992,69.8877959575865,70.55727505556605,6.724599525054448," 
",,freek participating the race coutuile coor,participate race,"[""[[330, 297], [374, 305]]"", ""[[394, 297], [412, 305]]""]","[377.5, 301.0]",377.5,301.0,0.0
ozkqm2ifMw8,https://i.ytimg.com/vi/ozkqm2ifMw8/default.jpg,GB,14.983802083333334,35.628252314814816,39.77747685185185,25.261195224207732,36.40072795683308,39.91732772733639,5.303293056026253," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
l9nGCJlDclQ,https://i.ytimg.com/vi/l9nGCJlDclQ/default.jpg,GB,57.04963541666667,43.842905092592595,49.88869212962963,59.85594093153359,50.08858677280245,52.36418660496142,6.214892474343998,"a

 

‘WATCH
Ng

Nay
LIVES

 

 

 

 
",watch nay life,watch after what happens show live andy cohen,watch show live,"[""[[50, 214], [117, 233]]"", ""[[136, 250], [286, 290]]"", ""[[22, 266], [85, 292]]""]","[116.0, 257.5]",116.0,257.5,0.0
28_tNFnMrTk,https://i.ytimg.com/vi/28_tNFnMrTk/default.jpg,GB,124.64890046296296,76.12576388888888,42.39502893518519,104.81038806671722,75.35329861179426,62.25637349913557,6.429270514843466," 
",,last week,last week,"[""[[4, 204], [124, 261]]"", ""[[6, 256], [125, 313]]""]","[64.75, 258.5]",64.75,258.5,0.0
SMBXARpIqME,https://i.ytimg.com/vi/SMBXARpIqME/default.jpg,GB,89.64635416666667,83.43715856481481,50.65447916666667,65.90448180249167,62.60431718433166,66.93331173283788,6.068300891507159," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
rwYd2kIZxk4,https://i.ytimg.com/vi/rwYd2kIZxk4/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
0Yp9WS6cJFA,https://i.ytimg.com/vi/0Yp9WS6cJFA/default.jpg,GB,128.29091435185185,125.94668981481482,110.52135995370371,108.34869884983158,108.66391795547081,111.61611394986751,5.206019386619098,"DOWNHILL @amme
BIKING 7X

 
",downhill,downhill biking,downhill,"[""[[8, 74], [269, 112]]""]","[138.5, 93.0]",138.5,93.0,0.0
bRlXatOvsZU,https://i.ytimg.com/vi/bRlXatOvsZU/default.jpg,GB,108.29693287037037,98.29686921296296,78.16467592592592,95.25259761132378,86.6434214254258,69.23192595657119,6.652093766566111," 
",,dscvr xng bane rihanna,bane,"[""[[153, 180], [332, 218]]""]","[242.5, 199.0]",242.5,199.0,0.0
X9VlCV1ZflQ,https://i.ytimg.com/vi/X9VlCV1ZflQ/default.jpg,GB,114.51025462962963,108.4059375,117.73113425925926,83.62581802973753,79.70882329481007,83.73387781862426,6.197763686364197," 
",,official 1thek,official,"[""[[64, 272], [174, 306]]""]","[119.0, 289.0]",119.0,289.0,0.0
I1uCGgc-Jag,https://i.ytimg.com/vi/I1uCGgc-Jag/default.jpg,GB,42.74350115740741,62.104745370370374,72.38315393518519,66.77914063432353,74.07103401016178,77.10607662834599,6.441758051089447,"Se

gaa eee
",,superhers leaguf justete conference press,conference press,"[""[[188, 254], [412, 298]]"", ""[[74, 268], [185, 305]]""]","[214.75, 281.25]",214.75,281.25,0.0
8HON4AswPVk,https://i.ytimg.com/vi/8HON4AswPVk/default.jpg,GB,73.37004050925925,89.54454282407407,102.84171296296296,88.41083718290464,101.03255025187867,111.49403842772882,4.861767973390333," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
4GFAZBKZVJY,https://i.ytimg.com/vi/4GFAZBKZVJY/default.jpg,GB,45.19094907407408,41.230619212962964,28.87001736111111,66.29894442220011,57.917224647250166,35.84938040721267,4.8614508184580725," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
au3S8F08v54,https://i.ytimg.com/vi/au3S8F08v54/default.jpg,GB,14.997019675925927,14.585260416666667,11.289606481481481,41.69825784791386,37.46410904813565,34.19910189190303,3.5426891407897148," 

oan

al

oe
",,field music,field music,"[""[[189, 77], [233, 89]]"", ""[[240, 77], [288, 89]]""]","[237.5, 83.0]",237.5,83.0,0.0
hIwRdDcQBEU,https://i.ytimg.com/vi/hIwRdDcQBEU/default.jpg,GB,140.83070023148147,126.98649305555556,121.73240740740741,106.64562200540685,106.39225728473679,107.137674995566,5.673125267251077," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
Jj0uBQ7j5c4,https://i.ytimg.com/vi/Jj0uBQ7j5c4/default.jpg,GB,8.454699074074075,25.41929398148148,40.2815162037037,21.534823674637916,40.69368612821614,56.252353313061825,4.627924571843528," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
tSjvx_c4meE,https://i.ytimg.com/vi/tSjvx_c4meE/default.jpg,GB,121.30284143518519,88.39300347222222,84.88873263888888,86.1960687869751,80.10115999061453,79.43334563339214,6.722728387839425,"| BACK! -] NE

a)

 
",back,backi days hm 31 offline anq vlog hoha,day,"[""[[232, 168], [312, 190]]""]","[272.0, 179.0]",272.0,179.0,0.0
KgBWLAKxi-c,https://i.ytimg.com/vi/KgBWLAKxi-c/default.jpg,GB,59.01586226851852,59.51280092592592,48.184571759259256,71.55234444035823,69.84435182587069,62.38180097587695,6.425414249708593," 

RAGNAROK
",,half episode 134 in the and bag thor not marvel studios thor ragnarok,half episode bag marvel studio,"[""[[26, 48], [112, 77]]"", ""[[338, 48], [432, 78]]"", ""[[45, 85], [130, 126]]"", ""[[201, 208], [240, 224]]"", ""[[238, 208], [280, 225]]""]","[204.2, 132.7]",204.2,132.7,0.4215
CCPX4EYrskw,https://i.ytimg.com/vi/CCPX4EYrskw/default.jpg,GB,82.91595486111112,78.15771990740741,74.84105902777777,88.5696316757156,84.38932133268165,80.78320086603361,6.551989600373125," 
",,mumdays,,[],"[-1, -1]",-1.0,-1.0,0.0
UWl2fVxb-Mc,https://i.ytimg.com/vi/UWl2fVxb-Mc/default.jpg,GB,55.290734953703705,45.86063078703704,41.08207175925926,64.8180943229751,54.22827098180283,49.007238343502316,6.277778043639032," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
iNf6VErGDLI,https://i.ytimg.com/vi/iNf6VErGDLI/default.jpg,GB,20.06285300925926,25.435081018518517,36.69380208333333,49.10827843967824,50.06549932870741,56.45399982149259,4.524460374733714," 

ss ae
",,ozuna youlube,,[],"[-1, -1]",-1.0,-1.0,0.0
JD40Q9esDws,https://i.ytimg.com/vi/JD40Q9esDws/default.jpg,GB,32.95390625,24.393744212962964,21.252256944444444,55.35981293411183,38.99618816230077,35.12744670865248,5.017743965649903," 
",,justiee leaguf,,[],"[-1, -1]",-1.0,-1.0,0.0
KSbHlycTciM,https://i.ytimg.com/vi/KSbHlycTciM/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
IVRVXYCrr14,https://i.ytimg.com/vi/IVRVXYCrr14/default.jpg,GB,100.72553240740741,95.04233217592592,87.50968171296296,84.1480951922717,85.61921085255045,90.17079972941978,6.786641213472584," 
",,odiai cambo,,[],"[-1, -1]",-1.0,-1.0,0.0
ROzC9ZySGos,https://i.ytimg.com/vi/ROzC9ZySGos/default.jpg,GB,134.68792824074075,117.98325231481482,113.81501157407408,101.3670458934967,94.52140757705047,92.42456654760254,6.6243791538055845," 
",,iphonex makeup vs,,[],"[-1, -1]",-1.0,-1.0,0.0
TUv06BScsp0,https://i.ytimg.com/vi/TUv06BScsp0/default.jpg,GB,40.877123842592596,50.41689236111111,38.21231481481482,54.22073135031395,62.02893480336108,46.07761019026668,6.371708701227232," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
dgW5kpeSB1A,https://i.ytimg.com/vi/dgW5kpeSB1A/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
b-ufhlIlfmA,https://i.ytimg.com/vi/b-ufhlIlfmA/default.jpg,GB,88.73985532407407,78.8674363425926,75.99109953703703,90.65110564975136,87.50385773123668,84.30334022508856,6.530972432133077,"   

iT

ks ‘ y

ee ae
",,united lied fergusoni to get alex,united lie get,"[""[[58, 189], [274, 264]]"", ""[[288, 190], [421, 264]]"", ""[[104, 268], [164, 308]]""]","[218.16666666666666, 247.16666666666666]",218.16666666666663,247.16666666666663,0.4215
L99Bi097wak,https://i.ytimg.com/vi/L99Bi097wak/default.jpg,GB,122.71163194444445,116.44850694444445,113.66158564814815,99.88810732547707,96.08770877017382,95.14357541799913,6.692662414190381," 
",,street high faves,street high,"[""[[144, 165], [310, 193]]"", ""[[9, 166], [118, 193]]""]","[145.25, 179.25]",145.25,179.25,0.0
14G7U6pTcFk,https://i.ytimg.com/vi/14G7U6pTcFk/default.jpg,GB,22.558177083333334,17.471296296296295,19.938969907407408,39.16864719770825,38.683089905230645,39.08102992924489,4.509594702066106," 
",,z projec,,[],"[-1, -1]",-1.0,-1.0,0.0
1eS_17CG9sk,https://i.ytimg.com/vi/1eS_17CG9sk/default.jpg,GB,90.82655092592593,98.85024884259259,101.01644097222223,70.16418531937039,71.69973622883354,74.91778311066389,6.796371522255461," 
",,ad adulting quiz manna be howlings the here people,quiz manna howling people,"[""[[163, 123], [325, 191]]"", ""[[341, 215], [391, 242]]"", ""[[267, 242], [315, 254]]"", ""[[354, 266], [425, 301]]""]","[322.625, 229.25]",322.625,229.25,0.0
kROW5iooUKE,https://i.ytimg.com/vi/kROW5iooUKE/default.jpg,GB,64.23508680555555,58.74630208333333,56.841006944444445,81.29142694122034,73.26336210201156,69.21830952849308,6.454922270359482," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
NWdc7PyZNLA,https://i.ytimg.com/vi/NWdc7PyZNLA/default.jpg,GB,47.73865162037037,35.11963541666667,29.181840277777777,60.017937049127724,44.14131752747887,38.49509169463043,6.10634485245116," 
",,jimmy hammal livei,jimmy,"[""[[41, 205], [105, 230]]""]","[73.0, 217.5]",73.0,217.5,0.0
jSJr3dXZfcg,https://i.ytimg.com/vi/jSJr3dXZfcg/default.jpg,GB,63.6580150462963,62.371186342592594,62.55116319444444,69.42449591534465,72.10300384854447,73.74551656433133,6.5834154242784," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
nR3OdeqiEF8,https://i.ytimg.com/vi/nR3OdeqiEF8/default.jpg,GB,173.34790509259258,167.46445601851852,157.30752314814814,111.17051661882509,110.70831246836843,111.71409187307508,4.37717072673392," 

 
  

EVOLUTION

 
",evolution,donut mustang evolution,mustang evolution,"[""[[83, 91], [323, 170]]"", ""[[317, 128], [410, 142]]""]","[283.25, 132.75]",283.25,132.75,0.0
CFMRJSPDr2k,https://i.ytimg.com/vi/CFMRJSPDr2k/default.jpg,GB,72.4540162037037,92.01722222222222,111.18965856481482,74.74810618704804,76.50349879840074,87.6522954171671,6.863462769916102," 
",,president everyone how weird crimes does knows trump cracked,president everyone weird crime know trump crack,"[""[[315, 218], [469, 244]]"", ""[[168, 220], [313, 248]]"", ""[[8, 226], [97, 249]]"", ""[[330, 243], [438, 269]]"", ""[[146, 248], [252, 272]]"", ""[[44, 249], [144, 275]]"", ""[[1, 286], [100, 313]]""]","[201.78571428571428, 254.28571428571428]",201.78571428571428,254.28571428571428,-0.6369
wGxT2tg4It0,https://i.ytimg.com/vi/wGxT2tg4It0/default.jpg,GB,126.47242476851852,104.98603587962963,99.5109837962963,97.23297958161345,87.97114456494975,85.8978192616053,6.695158118484023," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
kNOTqGpcDw0,https://i.ytimg.com/vi/kNOTqGpcDw0/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
s2zlBSsumeI,https://i.ytimg.com/vi/s2zlBSsumeI/default.jpg,GB,78.69388888888889,153.4845659722222,154.29616319444443,70.71552719685609,93.96984977580338,110.6457727477963,6.576864694624003,"  
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
NLCfRHdi6Ig,https://i.ytimg.com/vi/NLCfRHdi6Ig/default.jpg,GB,77.14029513888889,86.89085648148148,92.40830439814815,68.74676489967527,71.42172529864176,74.10706770017677,6.784958428694022," 
",,how to go fastili with youtuber mike boyd for,mike,"[""[[384, 122], [416, 136]]""]","[400.0, 129.0]",400.0,129.0,0.0
V54CEElTF_U,https://i.ytimg.com/vi/V54CEElTF_U/default.jpg,GB,133.64300925925926,121.11598379629629,110.40874421296296,92.91644506564512,87.69369346857866,82.61102150298318,6.1151909415291295," 

by
AAYEOR SwIRT

 

 
",,by want taylor you sutft what call vevo,want call,"[""[[365, 168], [410, 184]]"", ""[[202, 184], [237, 200]]""]","[303.5, 184.0]",303.5,184.0,0.0772
jDvKFN6aYsE,https://i.ytimg.com/vi/jDvKFN6aYsE/default.jpg,GB,133.54320601851853,136.83089699074074,132.69847800925925,94.37760437370603,96.57331201124626,94.09428163095147,6.486377269449382," 

 
",,call me,call,"[""[[14, 145], [224, 214]]""]","[119.0, 179.5]",119.0,179.5,0.0
o3CaFMmKA7A,https://i.ytimg.com/vi/o3CaFMmKA7A/default.jpg,GB,86.60186342592593,60.42923611111111,58.744537037037034,92.34757119844248,70.29815605542434,72.69644462026238,6.484339635496377," 
",,omg,,[],"[-1, -1]",-1.0,-1.0,0.0
M_wZMgZNpaM,https://i.ytimg.com/vi/M_wZMgZNpaM/default.jpg,GB,123.02620949074074,122.04104166666667,119.22593171296296,94.5566056306468,94.46230034220032,93.78696389803648,6.0178463911430615," 
",,word play,word play,"[""[[15, 51], [241, 113]]"", ""[[12, 121], [198, 182]]""]","[116.5, 116.75]",116.5,116.75,0.34
MjdpR-TY6QU,https://i.ytimg.com/vi/MjdpR-TY6QU/default.jpg,GB,99.71576388888889,79.53016782407407,116.8355150462963,97.10731604881119,97.15296259411024,97.37073042050986,6.231787435892174," 
",,cure agingp,cure,"[""[[16, 56], [192, 105]]""]","[104.0, 80.5]",104.0,80.5,0.0
T8jBIVi6rrM,https://i.ytimg.com/vi/T8jBIVi6rrM/default.jpg,GB,101.4462962962963,101.45274305555556,95.69325231481481,94.62501949795983,92.56879180298374,85.60970918250787,6.272601229228069," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
xxWXD073Ql0,https://i.ytimg.com/vi/xxWXD073Ql0/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
qc_z4a00cCQ,https://i.ytimg.com/vi/qc_z4a00cCQ/default.jpg,GB,101.18847800925926,96.4888136574074,88.75825810185185,76.58874264761823,72.01197979268306,69.98263635152938,6.773530308286884," 
",,turning arrows,turn arrow,"[""[[60, 156], [238, 262]]"", ""[[269, 163], [435, 259]]""]","[250.5, 210.0]",250.5,210.0,0.0
WqMOHepSpkU,https://i.ytimg.com/vi/WqMOHepSpkU/default.jpg,GB,118.67726273148148,89.05369212962962,73.04545717592593,83.80878659104391,75.1009804704488,69.57039633292449,6.963551843238116," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
TbfxmTQkLAE,https://i.ytimg.com/vi/TbfxmTQkLAE/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
BsjQqm60ZEI,https://i.ytimg.com/vi/BsjQqm60ZEI/default.jpg,GB,54.07320601851852,50.434189814814815,61.13642361111111,77.09286727620544,73.50177063900395,74.40307072013508,6.248472633099311," 
",,dance move generator the upside down get the dance battle tonight show jimmy stranger things kids fallon,dance move generator upside get battle tonight show jimmy stranger thing,"[""[[118, 221], [249, 257]]"", ""[[60, 61], [98, 76]]"", ""[[99, 61], [172, 77]]"", ""[[82, 109], [148, 124]]"", ""[[46, 125], [86, 140]]"", ""[[254, 220], [389, 258]]"", ""[[16, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[41, 264], [106, 282]]"", ""[[117, 266], [216, 293]]"", ""[[218, 265], [291, 293]]""]","[136.9090909090909, 199.1818181818182]",136.9090909090909,199.1818181818182,-0.3818
kqbJCW-jxYM,https://i.ytimg.com/vi/kqbJCW-jxYM/default.jpg,GB,56.540619212962966,45.03548032407407,38.08753472222222,66.68392315266443,54.76579297581798,46.85369009129538,6.246551825021122," 
",,lilkim,,[],"[-1, -1]",-1.0,-1.0,0.0
UNtOI5RzCek,https://i.ytimg.com/vi/UNtOI5RzCek/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
90IJanuV_0M,https://i.ytimg.com/vi/90IJanuV_0M/default.jpg,GB,100.78394675925927,89.0038888888889,81.27119791666667,86.88875643384411,79.85539808263506,83.01660092557572,6.823493870979047," 
",,big good size,big good size,"[""[[65, 200], [105, 220]]"", ""[[14, 202], [67, 278]]"", ""[[104, 202], [157, 280]]""]","[85.33333333333333, 230.33333333333334]",85.33333333333333,230.33333333333331,0.4404
S0A4hBJHND4,https://i.ytimg.com/vi/S0A4hBJHND4/default.jpg,GB,80.16032986111111,73.99247685185185,74.14369212962963,88.31970862763148,84.16694204505905,84.290694580411,6.688078960427205," 
",,some remote phayback zouphol 210322 not 2200 00,remote,"[""[[206, 17], [237, 25]]""]","[221.5, 21.0]",221.5,21.0,0.0
uT3wso5Zp7k,https://i.ytimg.com/vi/uT3wso5Zp7k/default.jpg,GB,98.96616319444445,88.15739583333334,85.36074074074074,90.35394237398633,82.58135856300173,79.41897334242454,6.842937237856273," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
WhLvS5GTK3E,https://i.ytimg.com/vi/WhLvS5GTK3E/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
PFDElc5sfSM,https://i.ytimg.com/vi/PFDElc5sfSM/default.jpg,GB,91.01639467592592,80.79648726851852,87.0918287037037,88.99684739251853,80.92029128755071,83.31791610371977,6.656652136974084,"OU SeSiy Tu Wey Sc ee

~ STEAK

 
 
",wey steak,basics with babish steak,basic babish steak,"[""[[76, 53], [191, 81]]"", ""[[300, 53], [418, 81]]"", ""[[85, 85], [409, 166]]""]","[246.5, 86.5]",246.5,86.5,0.0
7JMV6iBlXFo,https://i.ytimg.com/vi/7JMV6iBlXFo/default.jpg,GB,33.88620370370371,16.907019675925927,18.354751157407406,39.76720439978234,33.20500585285006,35.4048446281497,5.35091921685373," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
Xc4xYacTu-E,https://i.ytimg.com/vi/Xc4xYacTu-E/default.jpg,GB,163.51299768518518,163.08130208333333,163.02074074074073,113.66188703710583,113.89949153186154,113.92718647223589,2.4473482665335062," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
L_u97PqWX6g,https://i.ytimg.com/vi/L_u97PqWX6g/default.jpg,GB,45.36150462962963,26.591186342592593,32.46830439814815,40.62026350799889,28.88288083661354,32.74341063228752,5.855236900486738,"vevo
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
W4CB5SeBGkI,https://i.ytimg.com/vi/W4CB5SeBGkI/default.jpg,GB,14.410572916666666,26.181174768518517,48.43442129629629,33.57131781913086,34.19924945041437,45.154896917576245,5.773511542905267,"THE LAST JEDI

 
",last,star s t a a to e d i wars,star war,"[""[[245, 100], [437, 148]]"", ""[[242, 158], [441, 208]]""]","[341.25, 153.5]",341.25,153.5,-0.5994
